INFO  2019-01-10 11:21:29,684 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/ui/abp.js  
INFO  2019-01-10 11:21:29,689 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/ui/abp.swagger.js  
INFO  2019-01-10 11:21:29,729 [10   ] NetCore.StaticFiles.StaticFileMiddleware - The file /swagger-ui.css was not modified
INFO  2019-01-10 11:21:29,737 [6    ] NetCore.StaticFiles.StaticFileMiddleware - The file /swagger/ui/abp.swagger.js was not modified
INFO  2019-01-10 11:21:29,745 [7    ] NetCore.StaticFiles.StaticFileMiddleware - The file /swagger/ui/abp.js was not modified
INFO  2019-01-10 11:21:29,750 [11   ] NetCore.StaticFiles.StaticFileMiddleware - The file /swagger-ui-bundle.js was not modified
INFO  2019-01-10 11:21:29,759 [16   ] NetCore.StaticFiles.StaticFileMiddleware - The file /swagger-ui-standalone-preset.js was not modified
INFO  2019-01-10 11:21:29,787 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 88.0897ms 304 application/javascript
INFO  2019-01-10 11:21:29,795 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 89.4832ms 304 application/javascript
INFO  2019-01-10 11:21:29,808 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 141.1941ms 304 text/css
INFO  2019-01-10 11:21:29,816 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 132.6336ms 304 application/javascript
INFO  2019-01-10 11:21:29,822 [16   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 132.9838ms 304 application/javascript
INFO  2019-01-10 11:21:30,535 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/v1/swagger.json  
INFO  2019-01-10 11:21:30,913 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 379.5234ms 200 application/json;charset=utf-8
INFO  2019-01-10 11:21:43,887 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:21021/api/TokenAuth/Authenticate application/json 50
INFO  2019-01-10 11:21:43,898 [6    ] pNetCore.Cors.Infrastructure.CorsService - Policy execution failed.
INFO  2019-01-10 11:21:43,905 [6    ] pNetCore.Cors.Infrastructure.CorsService - Request origin http://localhost:21021 does not have permission to access the resource.
INFO  2019-01-10 11:21:43,976 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Authenticate", controller = "TokenAuth", area = ""}. Executing action lygwys.BookList.Controllers.TokenAuthController.Authenticate (lygwys.BookList.Web.Core)
INFO  2019-01-10 11:21:43,983 [6    ] pNetCore.Cors.Infrastructure.CorsService - Policy execution failed.
INFO  2019-01-10 11:21:43,989 [6    ] pNetCore.Cors.Infrastructure.CorsService - Request origin http://localhost:21021 does not have permission to access the resource.
INFO  2019-01-10 11:21:46,199 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:21021/api/TokenAuth/Authenticate application/json 50
INFO  2019-01-10 11:21:46,205 [12   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution failed.
INFO  2019-01-10 11:21:46,209 [12   ] pNetCore.Cors.Infrastructure.CorsService - Request origin http://localhost:21021 does not have permission to access the resource.
INFO  2019-01-10 11:21:46,258 [12   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Authenticate", controller = "TokenAuth", area = ""}. Executing action lygwys.BookList.Controllers.TokenAuthController.Authenticate (lygwys.BookList.Web.Core)
